appid,nombre,genero_steamspy,tags,owners_estimado,promedio_horas,precio,hltb_name,main_story,main_extra,completionist
1440810,Enthrean Radiance : Prologue,RPG,[],"50,000 .. 100,000",0,0,,,,
1550050,Raptors of SouthEdge,RPG,[],"50,000 .. 100,000",0,299,,,,
705770,The Donnerwald Experiment,RPG,[],"50,000 .. 100,000",0,1999,,,,
2419500,Mossroot,RPG,[],"50,000 .. 100,000",0,1499,,,,
1481170,ZEPHON,RPG,[],"50,000 .. 100,000",0,1799,,,,
864020,Lost Legend-Legacy,RPG,[],"50,000 .. 100,000",0,299,,,,
1255060,THE SKIES,RPG,[],"50,000 .. 100,000",0,0,The Skies,0.0,0.0,0.0
1258290,Fantasy Memory Card Game,RPG,[],"50,000 .. 100,000",0,199,,,,
1193120,The Battles of Spwak 3,RPG,[],"50,000 .. 100,000",0,0,,,,
1374590,Monsterwolf,RPG,[],"50,000 .. 100,000",0,99,,,,
1058840,Super Web Kittens: Act I,RPG,[],"50,000 .. 100,000",0,999,,,,
1521780,Ruin,RPG,[],"50,000 .. 100,000",0,799,Lost Ruins,6.18,8.6,25.42
1195020,Guardians of the Ashes,RPG,[],"50,000 .. 100,000",0,299,Guardians of the Ashes,0.0,0.0,10.12
289380,Konung 3: Ties of the Dynasty,RPG,[],"50,000 .. 100,000",0,299,Konung 3: Ties of the Dynasty,0.0,12.0,29.0
72900,Winter Voices,RPG,[],"50,000 .. 100,000",0,0,Winter Voices,35.0,37.35,62.33
878090,The Dragons' Twilight II,RPG,[],"50,000 .. 100,000",0,999,,,,
365420,Apollo4x,RPG,[],"50,000 .. 100,000",0,499,Apollo4x,4.1,0.0,0.0
2810170,Creepy Creepy Love,RPG,[],"50,000 .. 100,000",0,299,,,,
2389700,My monstrous roommate. (étude),RPG,[],"50,000 .. 100,000",0,159,My monstrous roommate. (étude),0.0,0.0,0.3
1691480,World Titans War,RPG,[],"50,000 .. 100,000",0,1499,,,,
567340,The Deal,RPG,[],"50,000 .. 100,000",0,999,The Deal,0.0,0.0,10.62
2446920,Gorgon Shield,RPG,[],"50,000 .. 100,000",0,899,Gorgon Shield,0.0,0.0,0.0
734290,World Warfare,RPG,[],"50,000 .. 100,000",0,0,World Warfare,0.0,0.0,0.0
272010,Aveyond 3-1: Lord of Twilight,RPG,[],"50,000 .. 100,000",0,999,,,,
1149710,Tesla Force,RPG,[],"50,000 .. 100,000",0,1699,Tesla Force,4.61,8.53,10.42
1551030,涨粉二维码,RPG,[],"50,000 .. 100,000",0,99,,,,
1120360,At Home Alone II,RPG,[],"50,000 .. 100,000",0,199,At Home Alone II,0.0,0.0,1.37
1021800,Million Dungeon,RPG,[],"50,000 .. 100,000",0,1299,,,,
1878570,Immortal Mantis,RPG,[],"50,000 .. 100,000",0,199,Immortal Mantis,1.27,1.3,1.48
938810,雨鸦 - You are my sanctuary,RPG,[],"50,000 .. 100,000",0,0,,,,
985430,Terrible Laboratory,RPG,[],"50,000 .. 100,000",0,538,Terrible Laboratory,0.0,3.34,5.61
1771360,Gerda: A Flame in Winter,RPG,[],"50,000 .. 100,000",0,1999,Gerda: A Flame in Winter,6.51,7.72,10.45
695100,Smoke and Sacrifice,RPG,[],"50,000 .. 100,000",0,1999,Smoke and Sacrifice,12.46,16.54,18.98
787400,Fantasy Versus,RPG,[],"50,000 .. 100,000",0,139,Fantasy Versus,1.12,1.67,24.3
2917350,Spin Hero,RPG,[],"50,000 .. 100,000",0,399,Spin Hero,3.92,7.31,43.71
1147450,Divine Miko Koyori,RPG,[],"50,000 .. 100,000",0,1199,Divine Miko Koyori,8.33,9.08,0.0
265990,Rogue's Tale,RPG,[],"50,000 .. 100,000",0,699,Rogue's Tale,120.0,180.0,260.0
630720,Mana Spark,RPG,[],"50,000 .. 100,000",0,1199,Mana Spark,8.54,13.32,18.3
2456350,The Scourge | Tai Ương,RPG,[],"50,000 .. 100,000",0,1999,,,,
1550010,The Witch of Fern Island,RPG,[],"50,000 .. 100,000",0,2499,The Witch of Fern Island,0.0,0.0,0.0
318970,StarCrawlers,RPG,[],"50,000 .. 100,000",0,1999,StarCrawlers,35.25,60.91,70.0
810670,NALOGI,RPG,[],"50,000 .. 100,000",0,199,,,,
2265420,Underquest,RPG,[],"50,000 .. 100,000",0,999,Underquest,3.5,0.0,0.0
371430,Space Grunts,RPG,[],"50,000 .. 100,000",0,999,Space Grunts,6.0,20.0,28.0
387010,FIVE: Guardians of David,RPG,[],"50,000 .. 100,000",0,999,FIVE: Guardians of David,17.0,17.0,0.0
882940,The Moment We Met,RPG,[],"50,000 .. 100,000",0,199,The Moment We Met,0.0,0.0,0.0
1120690,Knock Harder: Useless,RPG,[],"50,000 .. 100,000",0,0,Knock Harder: Useless,0.0,0.0,0.0
283080,Super Chibi Knight,RPG,[],"50,000 .. 100,000",0,699,Super Chibi Knight,2.4,6.32,14.74
1159420,Robin Hood - Sherwood Builders,RPG,[],"50,000 .. 100,000",0,2999,Robin Hood - Sherwood Builders,27.04,32.05,102.0
2396240,SteamWorld Heist II,RPG,[],"50,000 .. 100,000",0,2999,SteamWorld Heist II,20.32,28.98,40.02
1775500,Interstellar Airgap,RPG,[],"50,000 .. 100,000",0,599,,,,
364200,Farabel,RPG,[],"50,000 .. 100,000",0,999,Farabel,6.5,16.13,0.0
392940,Epic Quest of the 4 Crystals,RPG,[],"50,000 .. 100,000",0,999,Epic Quest of the 4 Crystals,5.67,0.0,19.0
794820,Knights of Pen and Paper 2: Free Edition,RPG,[],"50,000 .. 100,000",0,0,Knights of Pen and Paper 2: Free Edition,0.0,18.0,0.0
346420,The Spatials,RPG,[],"50,000 .. 100,000",0,999,The Spatials,0.0,24.0,0.0
276890,FATE: Undiscovered Realms,RPG,[],"50,000 .. 100,000",0,799,FATE: Undiscovered Realms,12.59,18.93,38.9
1904220,我死后的那些天-After Death,RPG,[],"50,000 .. 100,000",0,519,,,,
1682980,Azurael’s Circle: Chapter 5,RPG,[],"50,000 .. 100,000",0,199,,,,
2997860,Journey to Earth,RPG,[],"50,000 .. 100,000",0,299,Journey to the Center of the Earth,0.0,0.0,0.0
1767740,Lust&Magic -Chisalla in a Flower Basket-,RPG,[],"50,000 .. 100,000",0,499,Lust & Magic: Chisalla in a Flower Basket,0.0,0.0,0.0
1616050,RealityMinds,RPG,[],"50,000 .. 100,000",0,1299,,,,
1351710,Chaos,RPG,[],"50,000 .. 100,000",0,99,Chaos,0.0,0.0,0.89
941540,Candice DeBébé's Scandalous Secrets,RPG,[],"50,000 .. 100,000",0,499,,,,
359670,Vagrant Hearts 2,RPG,[],"50,000 .. 100,000",0,999,Vagrant Hearts 2,0.0,0.0,7.86
1540440,Retro Classix: Wizard Fire,RPG,[],"50,000 .. 100,000",0,0,,,,
1342640,Relic Guardians: Complete,RPG,[],"50,000 .. 100,000",0,299,,,,
1480210,The Garden of Orilon,RPG,[],"50,000 .. 100,000",0,299,,,,
1337170,Lords of the Shattered Kingdom,RPG,[],"50,000 .. 100,000",0,499,,,,
636560,Runewards: Strategy Card Game,RPG,[],"50,000 .. 100,000",0,0,,,,
1381770,Fortune Summoners Special Edition,RPG,[],"50,000 .. 100,000",0,1499,,,,
2287960,Stigmata of Sacrilege,RPG,[],"50,000 .. 100,000",0,999,Stigmata of Sacrilege,3.0,0.0,3.33
953250,War Machines: Free to Play,RPG,[],"50,000 .. 100,000",0,0,,,,
1641240,Hero's Quest,RPG,[],"50,000 .. 100,000",0,399,Hero's Quest: So You Want to Be a Hero,6.56,9.02,13.19
1865930,Space Prison,RPG,[],"50,000 .. 100,000",0,599,Space Prison,16.64,16.8,52.45
458660,The Slimeking's Tower,RPG,[],"50,000 .. 100,000",0,0,The Slimeking's Tower,1.0,20.0,50.0
709410,AZURA,RPG,[],"50,000 .. 100,000",0,199,ItazuraVR,0.0,0.0,0.0
1769980,Mask of the Rose,RPG,[],"50,000 .. 100,000",0,799,Mask of the Rose,7.76,12.17,19.08
1218170,回门 Way Back Home,RPG,[],"50,000 .. 100,000",0,699,,,,
436290,Children of Zodiarcs,RPG,[],"50,000 .. 100,000",0,1799,Children of Zodiarcs,14.98,21.31,30.54
1323830,Shanghai Summer,RPG,[],"50,000 .. 100,000",0,1299,Shanghai Summer,3.87,6.0,9.33
1020730,Dark Bestiary,RPG,[],"50,000 .. 100,000",0,899,Dark Bestiary,0.0,0.0,0.0
719430,Taima Miko Yuugi,RPG,[],"50,000 .. 100,000",0,0,Taima Miko Yuugi,0.0,0.0,0.0
1515900,Heaven Dust 2,RPG,[],"50,000 .. 100,000",0,1499,Heaven Dust II,7.45,7.51,9.84
566540,Labyrinth of Refrain: Coven of Dusk,RPG,[],"50,000 .. 100,000",0,4999,Labyrinth of Refrain: Coven of Dusk,56.37,69.66,104.49
1811950,The Legend of Heroes: Kuro no Kiseki,RPG,[],"50,000 .. 100,000",0,4999,The Legend of Heroes: Trails through Daybreak,56.65,87.53,110.11
1116280,8-Bit Attack,RPG,[],"50,000 .. 100,000",0,0,,,,
1494910,pemsa,RPG,[],"50,000 .. 100,000",0,0,pemsa,0.0,0.0,0.0
951530,Alien Shooter - Last Hope,RPG,[],"50,000 .. 100,000",0,499,Alien Shooter - Last Hope,2.0,2.67,4.03
1096720,CATGIRL LOVER,RPG,[],"50,000 .. 100,000",0,199,,,,
1258870,Aura Kingdom 2,RPG,[],"50,000 .. 100,000",0,0,Aura Kingdom II,0.0,0.0,0.0
299780,Noir Syndrome,RPG,[],"50,000 .. 100,000",0,499,Noir Syndrome,1.1,2.52,12.0
326730,Whisper of a Rose,RPG,[],"50,000 .. 100,000",0,999,Whisper of a Rose,0.0,44.35,0.0
1762010,Wrought Flesh,RPG,[],"50,000 .. 100,000",0,1999,Wrought Flesh,3.17,4.66,0.0
1706720,Adventurers Guild,RPG,[],"50,000 .. 100,000",0,420,,,,
1864710,Coin Operated Carnage,RPG,[],"50,000 .. 100,000",0,799,,,,
1787440,Xangel,RPG,[],"50,000 .. 100,000",0,199,,,,
1129610,Book Seeker,RPG,[],"50,000 .. 100,000",0,69,,,,
1419440,Truck Truck,RPG,[],"50,000 .. 100,000",0,19999,Euro Truck Simulator 2,45.91,115.17,457.98
1208980,BlazeSky,RPG,[],"50,000 .. 100,000",0,1499,,,,
2816810,Tarot Realms,RPG,[],"50,000 .. 100,000",0,699,,,,
1257520,"Zatorski, Ph.D.",RPG,[],"50,000 .. 100,000",0,400,,,,
1972910,修仙者黎明,RPG,[],"50,000 .. 100,000",0,0,,,,
463160,Super Dungeon Tactics,RPG,[],"50,000 .. 100,000",0,999,Super Dungeon Tactics,24.85,28.0,40.0
1397040,Sanguine Melancholia,RPG,[],"50,000 .. 100,000",0,0,,,,
1025260,Rebirth Fantasy,RPG,[],"50,000 .. 100,000",0,0,Rebirth Fantasy,0.0,0.0,0.0
1684240,Metal Faith,RPG,[],"50,000 .. 100,000",0,999,,,,
4420,Silverfall,RPG,[],"50,000 .. 100,000",0,74,Silverfall,18.38,23.33,0.0
893390,Meridian 59,RPG,[],"50,000 .. 100,000",0,0,Meridian 59,0.55,0.0,0.0
606680,Silver,RPG,[],"50,000 .. 100,000",0,599,Silver,12.59,13.21,15.76
362150,Ashes of Immortality II - Bad Blood,RPG,[],"50,000 .. 100,000",0,79,Ashes of Immortality II - Bad Blood,5.0,0.0,0.0
1103130,Trials of Guinevere,RPG,[],"50,000 .. 100,000",0,899,,,,
1786070,Edge of War,RPG,[],"50,000 .. 100,000",0,1299,Edge of War,0.0,0.0,0.0
368250,Valiant: Resurrection,RPG,[],"50,000 .. 100,000",0,79,Valiant: Resurrection,0.0,10.0,18.97
1543270,Clash of Irons,RPG,[],"50,000 .. 100,000",0,0,,,,
2057970,Rainy Butcher,RPG,[],"50,000 .. 100,000",0,599,Rainy Butcher,4.01,0.0,5.8
315320,Skilltree Saga,RPG,[],"50,000 .. 100,000",0,999,Skilltree Saga,6.38,0.0,10.98
2546640,My Camp of Memories: Episode 1,RPG,[],"50,000 .. 100,000",0,0,,,,
2513140,江华号,RPG,[],"50,000 .. 100,000",0,999,,,,
1038810,GOD WARS The Complete Legend,RPG,[],"50,000 .. 100,000",0,599,God Wars - The Complete Legend,25.0,74.57,80.0
1325040,Keylocker | Turn Based Cyberpunk Action,RPG,[],"50,000 .. 100,000",0,1999,Keylocker,20.16,25.47,0.0
2083840,Her Name Was Fire,RPG,[],"50,000 .. 100,000",0,399,Her Name Was Fire,2.33,0.0,0.0
1811600,Vestaria Saga II: The Sacred Sword of Silvanister,RPG,[],"50,000 .. 100,000",0,1999,Vestaria Saga II: The Sacred Sword of Silvanister,50.75,0.0,0.0
1714900,First Dwarf,RPG,[],"50,000 .. 100,000",0,1499,First Dwarf,0.0,0.0,0.0
249550,NEStalgia,RPG,[],"50,000 .. 100,000",0,1999,NEStalgia,0.0,0.0,0.0
1717640,Mahokenshi - The Samurai Deckbuilder,RPG,[],"50,000 .. 100,000",0,2499,,,,
717310,Aggelos,RPG,[],"50,000 .. 100,000",0,1499,Aggelos,8.31,8.38,9.47
1983710,Dungeon Village 2,RPG,[],"50,000 .. 100,000",0,899,Dungeon Village 2,9.07,31.36,51.67
312560,Xanadu Next,RPG,[],"50,000 .. 100,000",0,1499,Xanadu Next,13.22,18.27,25.57
1423370,NOeSIS_羽化,RPG,[],"50,000 .. 100,000",0,0,,,,
2171630,Return from Core,RPG,[],"50,000 .. 100,000",0,1699,Return From Core,0.0,0.0,0.0
1053710,The Red Lantern,RPG,[],"50,000 .. 100,000",0,2499,The Red Lantern,2.27,4.06,7.65
1296540,Flatworld,RPG,[],"50,000 .. 100,000",0,1499,Flatworld,3.68,4.16,4.91
1269690,Attack on Toys,RPG,[],"50,000 .. 100,000",0,699,Attack on Toys,0.0,0.0,0.0
697550,It Lurks Below,RPG,[],"50,000 .. 100,000",0,1999,It Lurks Below,7.87,15.05,0.0
3622730,The Adventure of Amethyst Knight / 紫水晶骑士物语,RPG,[],"50,000 .. 100,000",0,0,,,,
1162570,The Protagonist: EX-1,RPG,[],"50,000 .. 100,000",0,1399,The Protagonist: EX-1,0.0,0.0,0.0
380560,Spandex Force: Champion Rising,RPG,[],"50,000 .. 100,000",0,74,Spandex Force: Champion Rising,0.0,0.0,0.0
277470,The Book of Legends,RPG,[],"50,000 .. 100,000",0,999,The Book of Legends,0.0,35.43,0.0
313810,Legend of Kay Anniversary,RPG,[],"50,000 .. 100,000",0,1999,Legend of Kay Anniversary,13.05,13.13,15.28
705280,Hakoniwa Explorer Plus,RPG,[],"50,000 .. 100,000",0,399,Hakoniwa Explorer Plus,7.72,9.49,12.58
1956600,Yusetsu,RPG,[],"50,000 .. 100,000",0,1699,Yusetsu,0.0,0.0,6.43
1733030,Knights of the Tiny Table,RPG,[],"50,000 .. 100,000",0,399,Knights Of The Tiny Table,0.0,0.0,0.0
289360,Konung 2,RPG,[],"50,000 .. 100,000",0,299,Konung 2: Blood of Titans,0.0,0.0,0.0
625140,Ragnarok Journey,RPG,[],"50,000 .. 100,000",0,0,Ragnarok Journey,0.0,0.0,0.0
302470,Battle Mages,RPG,[],"50,000 .. 100,000",0,399,Battle Mages,1.7,15.21,15.8
1403230,Penny RPG: Shadows of the Lost - A Blood City Tale,RPG,[],"50,000 .. 100,000",0,1199,,,,
1649870,Bullet Wave,RPG,[],"50,000 .. 100,000",0,99,,,,
1868050,Vortex,RPG,[],"50,000 .. 100,000",0,199,Vortex,4.0,0.0,0.0
1728460,阴缘,RPG,[],"50,000 .. 100,000",0,399,,,,
2095130,LIQUID,RPG,[],"50,000 .. 100,000",0,399,The Liquid Jet,0.0,0.0,0.0
1591020,Run Eternal Depths,RPG,[],"50,000 .. 100,000",0,99,,,,
463880,Beyond Magic,RPG,[],"50,000 .. 100,000",0,79,Beyond Magic,0.0,0.0,0.0
621880,Phoenix Dynasty 2,RPG,[],"50,000 .. 100,000",0,0,Phoenix Dynasty 2,0.0,0.0,0.0
522340,Ghostlords,RPG,[],"50,000 .. 100,000",0,499,Ghostlords,0.0,0.0,179.0
727830,Reformers,RPG,[],"50,000 .. 100,000",0,999,Reformers Intl Ver,0.0,0.0,0.0
618760,IronBorn,RPG,[],"50,000 .. 100,000",0,79,IronBorn,0.0,0.0,0.0
1138900,解梦事务所 (Dream Solutions),RPG,[],"20,000 .. 50,000",0,99,,,,
2254860,Inexplicable Geeks #RestoreTheMillerCut,RPG,[],"20,000 .. 50,000",0,79,,,,
2611550,Spectral Climb,RPG,[],"20,000 .. 50,000",0,199,,,,
2664950,雪鹰领（Cultivating Immortals）,RPG,[],"20,000 .. 50,000",0,999,,,,
4470,Silverfall: Earth Awakening,RPG,[],"20,000 .. 50,000",0,499,Silverfall: Earth Awakening,8.83,11.35,0.0
1524790,Loneliness,RPG,[],"20,000 .. 50,000",0,0,Loneliness,0.07,0.0,0.07
23500,Puzzle Quest: Galactrix,RPG,[],"20,000 .. 50,000",0,999,Puzzle Quest: Galactrix,14.97,20.17,21.39
1495400,制服少女,RPG,[],"20,000 .. 50,000",0,79,,,,
1653320,Amneron's Legacy,RPG,[],"20,000 .. 50,000",0,899,,,,
1820320,神徒,RPG,[],"20,000 .. 50,000",0,399,,,,
2343160,ROGUE-FP,RPG,[],"20,000 .. 50,000",0,499,,,,
1511650,Andromeda: Rebirth of Humanity,RPG,[],"20,000 .. 50,000",0,0,,,,
823420,Erinye Demo,RPG,[],"20,000 .. 50,000",0,0,,,,
891480,Idle Expanse,RPG,[],"20,000 .. 50,000",0,0,,,,
794270,Landinar: Into the Void,RPG,[],"20,000 .. 50,000",0,1999,Landinar: Into the Void,0.0,0.0,0.0
633950,Fall of Light: Darkest Edition,RPG,[],"20,000 .. 50,000",0,1499,,,,
907210,Phantom Thief Celianna,RPG,[],"20,000 .. 50,000",0,571,Phantom Thief Celianna,0.0,0.0,3.22
1907900,Halftime Heroes,RPG,[],"20,000 .. 50,000",0,299,Halftime Heroes,0.0,1.08,9.32
1005910,TAKANARIA,RPG,[],"20,000 .. 50,000",0,0,,,,
1972410,Siege of Dungeon,RPG,[],"20,000 .. 50,000",0,1299,Siege of Dungeon,0.0,0.0,0.0
1419750,Apostle: Rebellion,RPG,[],"20,000 .. 50,000",0,1999,Apostle: Rebellion,0.0,21.78,0.0
1251210,Dungeon No Dungeon,RPG,[],"20,000 .. 50,000",0,699,Dungeon No Dungeon,14.22,0.0,0.0
2600570,Paper Bride 5 Two Lifetimes,RPG,[],"20,000 .. 50,000",0,999,Paper Bride 5: Two Lifetimes,0.0,9.17,0.0
2891310,Genome Guardian,RPG,[],"20,000 .. 50,000",0,479,Genome Guardian,114.0,0.0,118.05
1549550,Haven Park,RPG,[],"20,000 .. 50,000",0,899,Haven Park,3.13,3.91,4.92
1140150,Touhou: Lost Branch of Legend,RPG,[],"20,000 .. 50,000",0,2999,Touhou: Lost Branch of Legend,0.0,29.32,0.0
1832780,Seven Cities,RPG,[],"20,000 .. 50,000",0,1499,The Seven Cities of Gold,10.0,0.0,0.0
619540,Darkwater,RPG,[],"20,000 .. 50,000",0,999,Darkwater,3.25,0.0,0.0
1288030,BoxxyQuest: The Gathering Storm,RPG,[],"20,000 .. 50,000",0,0,BoxxyQuest: The Gathering Storm,0.0,0.0,0.0
1080680,Cold Shell,RPG,[],"20,000 .. 50,000",0,999,,,,
2102320,MISTROGUE: Mist and the Living Dungeons,RPG,[],"20,000 .. 50,000",0,1299,MISTROGUE: Mist and the Living Dungeons,0.0,0.0,0.0
2317820,Feudal Friends,RPG,[],"20,000 .. 50,000",0,199,,,,
1898500,Worldless,RPG,[],"20,000 .. 50,000",0,1999,Worldless,7.13,9.52,15.29
2427420,S.T.A.L.K.E.R.: Clear Sky - Enhanced Edition,RPG,[],"20,000 .. 50,000",0,1999,S.T.A.L.K.E.R.: Clear Sky,12.87,22.45,36.5
326950,Sword of Asumi,RPG,[],"20,000 .. 50,000",0,999,Sword of Asumi,2.09,2.75,4.26
1095260,Airtight City 密闭之城1.0,RPG,[],"20,000 .. 50,000",0,199,,,,
2963550,Game of Fate: Chasing Through Time,RPG,[],"20,000 .. 50,000",0,1099,Game of Fate,3.56,0.0,9.02
2209660,Awaken,RPG,[],"20,000 .. 50,000",0,999,Awaken,0.0,0.0,0.0
31810,Nancy Drew: Last Train to Blue Moon Canyon,RPG,[],"20,000 .. 50,000",0,999,Nancy Drew: Last Train to Blue Moon Canyon,4.6,5.04,4.95
1228700,GodOrEvil.1,RPG,[],"20,000 .. 50,000",0,199,,,,
1165290,Gifted,RPG,[],"20,000 .. 50,000",0,0,Keep Me Gifted,0.0,0.0,0.0
1476330,古龙传说,RPG,[],"20,000 .. 50,000",0,0,,,,
1404500,Dungeon Royale,RPG,[],"20,000 .. 50,000",0,0,,,,
2778540,勇者救魔神—阿奎拉尼大陆战记,RPG,[],"20,000 .. 50,000",0,279,,,,
2967700,WarOfGods 2,RPG,[],"20,000 .. 50,000",0,2999,,,,
778810,Soul for two,RPG,[],"20,000 .. 50,000",0,0,Soul for Two,0.0,0.0,0.0
618050,To The Light,RPG,[],"20,000 .. 50,000",0,899,To The Light,0.0,0.0,0.0
2401100,Necromancers' Arena,RPG,[],"20,000 .. 50,000",0,1499,,,,
1914790,R'lyeh,RPG,[],"20,000 .. 50,000",0,0,,,,
1871600,The Great War of Jorth,RPG,[],"20,000 .. 50,000",0,499,,,,
2297540,The Hero's Journey through Time,RPG,[],"20,000 .. 50,000",0,499,,,,
2535670,Frog's Adventure,RPG,[],"20,000 .. 50,000",0,499,Frog's Adventure,1.68,1.77,2.55
1920770,飛天歷險國際中文版(Dream Of Mirror Online),RPG,[],"20,000 .. 50,000",0,0,,,,
1371540,Spartoi Meadow,RPG,[],"20,000 .. 50,000",0,599,,,,
1632160,祛魅·格心（祛魅3）,RPG,[],"20,000 .. 50,000",0,399,,,,
3080880,XiuzhenWorld2,RPG,[],"20,000 .. 50,000",0,1299,,,,
2176900,Tales of Fablecraft,RPG,[],"20,000 .. 50,000",0,0,,,,
536040,Cards of Cthulhu,RPG,[],"20,000 .. 50,000",0,49,Cards of Cthulhu,0.0,0.0,3.75
2908950,Tunnel Escape,RPG,[],"20,000 .. 50,000",0,1999,Tunnel Escape,0.0,0.0,6.0
1503850,中年失业模拟器When a man lose his job,RPG,[],"20,000 .. 50,000",0,799,,,,
1071290,Wild West and Wizards,RPG,[],"20,000 .. 50,000",0,1499,Wild West and Wizards,11.2,29.17,35.0
573770,RED,RPG,[],"20,000 .. 50,000",0,0,red,0.8,0.87,0.85
2647820,Ad Fundum,RPG,[],"20,000 .. 50,000",0,699,Ad Fundum,9.41,11.6,14.19
1116210,Our world has not decayed,RPG,[],"20,000 .. 50,000",0,199,Our World Has Not Decayed,0.0,0.0,0.0
1269810,The Curse of Kubel,RPG,[],"20,000 .. 50,000",0,749,The Curse of Kubel,0.0,19.0,0.0
2862610,Superscout,RPG,[],"20,000 .. 50,000",0,1799,Superscout,5.93,0.0,10.21
1962430,Monochrome Mobius: Rights and Wrongs Forgotten,RPG,[],"20,000 .. 50,000",0,5999,Monochrome Mobius: Rights and Wrongs Forgotten,32.3,45.8,52.89
1623880,Noob - The Factionless,RPG,[],"20,000 .. 50,000",0,2999,Noob - The Factionless,22.02,46.91,99.55
1716120,Monster Rancher 1 & 2 DX,RPG,[],"20,000 .. 50,000",0,2999,Monster Rancher 1 & 2 DX,15.43,41.89,0.0
981750,CRYSTAR,RPG,[],"20,000 .. 50,000",0,1999,Crystar,23.24,34.11,49.23
427030,Xuan-Yuan Sword: The Gate of Firmament,RPG,[],"20,000 .. 50,000",0,1499,The Gate of Firmament,20.22,45.18,53.18
630060,寇莎梅特：困世迷情 Consummate:Missing World,RPG,[],"20,000 .. 50,000",0,49,,,,
1726190,No Straight Roads: Encore Edition,RPG,[],"20,000 .. 50,000",0,2499,No Straight Roads: Encore Edition,5.5,6.74,19.24
1536730,Chaos Chain,RPG,[],"20,000 .. 50,000",0,1499,Chaos Chain,0.0,0.0,0.0
434880,Hieroglyphika,RPG,[],"20,000 .. 50,000",0,999,Hieroglyphika,0.0,0.0,0.0
659960,Legends of Hidden Sword,RPG,[],"20,000 .. 50,000",0,1699,,,,
1931010,Spirittea,RPG,[],"20,000 .. 50,000",0,1999,Spirittea,30.92,45.88,66.51
1003010,Clicker Warriors,RPG,[],"20,000 .. 50,000",0,0,Clicker Warriors,0.0,0.0,0.0
3536870,Cat Girl Without Salad: Amuse-Bouche,RPG,[],"20,000 .. 50,000",0,799,Cat Girl Without Salad: Amuse-Bouche,0.85,1.08,1.56
2259260,Tyrant's Realm,RPG,[],"20,000 .. 50,000",0,999,Tyrant's Realm,2.43,6.09,15.2
2834600,My Little Life,RPG,[],"20,000 .. 50,000",0,389,My Little Life,0.0,8.0,16.69
370040,Lilly and Sasha: Nexus of Souls,RPG,[],"20,000 .. 50,000",0,0,Lilly and Sasha: Nexus of Souls,17.0,0.0,19.0
1906870,烈山海前传之黑帝君临,RPG,[],"20,000 .. 50,000",0,299,,,,
2490440,Caster's Trap,RPG,[],"20,000 .. 50,000",0,499,Caster's Trap,0.0,0.0,0.0
1131460,明日探险家,RPG,[],"20,000 .. 50,000",0,99,,,,
1772750,知更鸟-The Robin,RPG,[],"20,000 .. 50,000",0,699,,,,
1677500,Another Dungeon Game,RPG,[],"20,000 .. 50,000",0,999,,,,
889750,BABYLON'S FALL,RPG,[],"20,000 .. 50,000",0,0,Babylon's Fall,17.47,34.14,40.47
2111220,The Resurrection Of Amelia : Across two worlds,RPG,[],"20,000 .. 50,000",0,299,,,,
2526860,Exodus,RPG,[],"20,000 .. 50,000",0,99,Exodus,0.0,0.0,0.0
2636570,Solune,RPG,[],"20,000 .. 50,000",0,699,,,,
562840,Dragon Blood,RPG,[],"20,000 .. 50,000",0,0,Dragon Blood,0.0,0.0,0.0
657810,Blessed Surface,RPG,[],"20,000 .. 50,000",0,0,,,,
1477450,一人之下之寻炁迷踪,RPG,[],"20,000 .. 50,000",0,399,,,,
299600,Dragon Fin Soup,RPG,[],"20,000 .. 50,000",0,1999,Dragon Fin Soup,28.0,0.0,0.0
544870,Blood Ties,RPG,[],"20,000 .. 50,000",0,999,Blood Ties,0.0,0.0,5.07
1883420,The Oathkeeper,RPG,[],"20,000 .. 50,000",0,79,The Oathkeeper,0.0,0.0,0.0
2503190,The Bugger!,RPG,[],"20,000 .. 50,000",0,799,,,,
46280,Star Wolves 2,RPG,[],"20,000 .. 50,000",0,399,Star Wolves 2,13.73,22.62,0.0
523900,Fated Souls 2,RPG,[],"20,000 .. 50,000",0,79,Fated Souls 2,0.0,0.0,30.0
568910,Ambition of the Slimes,RPG,[],"20,000 .. 50,000",0,499,Ambition of the Slimes,80.0,150.0,225.0
1047170,Forgotten Fables: Wolves on the Westwind,RPG,[],"20,000 .. 50,000",0,1999,Forgotten Fables: Wolves on the Westwind,10.51,0.0,0.0
419990,Ganbare! Super Strikers,RPG,[],"20,000 .. 50,000",0,999,Ganbare! Super Strikers,0.0,8.95,13.74
890820,Valor Time,RPG,[],"20,000 .. 50,000",0,0,Valor Time,0.0,0.0,0.0
1541710,Wyvern,RPG,[],"20,000 .. 50,000",0,0,Wyvern,0.0,0.0,0.0
817660,Soul Smith of the Kingdom,RPG,[],"20,000 .. 50,000",0,699,Soul Smith of the Kingdom,11.03,0.0,0.0
932570,阿比斯的宝藏 - Treasure of abyss,RPG,[],"20,000 .. 50,000",0,699,,,,
466420,Warriors' Wrath,RPG,[],"20,000 .. 50,000",0,79,Warriors' Wrath,0.0,0.0,4.5
873230,The King's Request: Physiology and Anatomy Revision Game,RPG,[],"20,000 .. 50,000",0,0,The King's Request: Physiology and Anatomy Revision Game,0.0,0.0,0.0
626600,Lost Dimension,RPG,[],"20,000 .. 50,000",0,2499,Lost Dimension,17.47,20.23,28.04
